"TIME","GEO","UNIT","Value","FlagandFootnotes"
"2003","Rovigo","Personspersquarekilometre","141.9",""
"2003","Friuli-VeneziaGiulia","Personspersquarekilometre","157.7",""
"2003","Pordenone","Personspersquarekilometre","134.8",""
"2003","Udine","Personspersquarekilometre","110.6",""
"2003","Gorizia","Personspersquarekilometre","303.0",""
"2003","Trieste","Personspersquarekilometre","1134.4",""
"2003","Emilia-Romagna","Personspersquarekilometre","180.5",""
"2003","Piacenza","Personspersquarekilometre","106.8",""
"2003","Parma","Personspersquarekilometre","119.4",""
"2003","Reggionell'Emilia","Personspersquarekilometre","207.7",""
"2003","Modena","Personspersquarekilometre","246.0",""
"2003","Bologna","Personspersquarekilometre","253.3",""
"2003","Ferrara","Personspersquarekilometre","134.9",""
"2003","Ravenna","Personspersquarekilometre","196.7",""
"2003","Forlì-Cesena","Personspersquarekilometre","155.6",""
"2003","Rimini","Personspersquarekilometre","341.7",""
"2003","Centro(IT)","Personspersquarekilometre","189.1",""
"2003","Toscana","Personspersquarekilometre","155.3",""
"2003","Massa-Carrara","Personspersquarekilometre","175.4",""
"2003","Lucca","Personspersquarekilometre","216.2",""
"2003","Pistoia","Personspersquarekilometre","285.4",""
"2003","Firenze","Personspersquarekilometre","269.9",""
"2003","Prato","Personspersquarekilometre","642.1",""
"2003","Livorno","Personspersquarekilometre","272.5",""
"2003","Pisa","Personspersquarekilometre","161.4",""
"2003","Arezzo","Personspersquarekilometre","102.0",""
"2003","Siena","Personspersquarekilometre","67.3",""
"2003","Grosseto","Personspersquarekilometre","47.8",""
"2003","Umbria","Personspersquarekilometre","101.2",""
"2003","Perugia","Personspersquarekilometre","99.8",""
"2003","Terni","Personspersquarekilometre","105.4",""
"2003","Marche","Personspersquarekilometre","157.1",""
"2003","PesaroeUrbino","Personspersquarekilometre","132.2",""
"2003","Ancona","Personspersquarekilometre","237.7",""
"2003","Macerata","Personspersquarekilometre","111.1",""
"2003","AscoliPiceno","Personspersquarekilometre","166.8",""
"2003","Fermo","Personspersquarekilometre","195.8",""
"2003","Lazio","Personspersquarekilometre","304.8",""
"2003","Viterbo","Personspersquarekilometre","84.6",""
"2003","Rieti","Personspersquarekilometre","54.6",""
"2003","Roma","Personspersquarekilometre","705.3",""
"2003","Latina","Personspersquarekilometre","223.9",""
"2003","Frosinone","Personspersquarekilometre","150.9",""
"2003","Sud","Personspersquarekilometre","193.1",""
"2003","Abruzzo","Personspersquarekilometre","119.4",""
"2003","L'Aquila","Personspersquarekilometre","59.5",""
"2003","Teramo","Personspersquarekilometre","151.3",""
"2003","Pescara","Personspersquarekilometre","255.2",""
"2003","Chieti","Personspersquarekilometre","150.8",""
"2003","Molise","Personspersquarekilometre","73.2",""
"2003","Isernia","Personspersquarekilometre","59.5",""
"2003","Campobasso","Personspersquarekilometre","80.4",""
"2003","Campania","Personspersquarekilometre","426.4",""
"2003","Caserta","Personspersquarekilometre","329.0",""
"2003","Benevento","Personspersquarekilometre","140.8",""
"2003","Napoli","Personspersquarekilometre","2634.5",""
"2003","Avellino","Personspersquarekilometre","156.1",""
"2003","Salerno","Personspersquarekilometre","222.3",""
"2003","Puglia","Personspersquarekilometre","209.6",""
"2003","Taranto","Personspersquarekilometre","240.0",""
"2003","Brindisi","Personspersquarekilometre","218.2",""
"2003","Lecce","Personspersquarekilometre","286.3",""
"2003","Foggia","Personspersquarekilometre","92.6",""
"2003","Bari","Personspersquarekilometre","319.6",""
"2003","Barletta-Andria-Trani","Personspersquarekilometre","250.1",""
"2003","Basilicata","Personspersquarekilometre","61.2",""
"2003","Potenza","Personspersquarekilometre","61.3",""
"2003","Matera","Personspersquarekilometre","60.9",""
"2003","Calabria","Personspersquarekilometre","135.5",""
"2003","Cosenza","Personspersquarekilometre","112.5",""
"2003","Crotone","Personspersquarekilometre","101.5",""
"2003","Catanzaro","Personspersquarekilometre","156.5",""
"2003","ViboValentia","Personspersquarekilometre","150.2",""
"2003","ReggiodiCalabria","Personspersquarekilometre","181.0",""
"2003","Isole","Personspersquarekilometre","133.7",""
"2003","Sicilia","Personspersquarekilometre","195.3",""
"2003","Trapani","Personspersquarekilometre","174.0",""
"2003","Palermo","Personspersquarekilometre","249.4",""
"2003","Messina","Personspersquarekilometre","208.0",""
"2003","Agrigento","Personspersquarekilometre","148.5",""
"2003","Caltanissetta","Personspersquarekilometre","129.5",""
"2003","Enna","Personspersquarekilometre","69.7",""
"2003","Catania","Personspersquarekilometre","301.2",""
"2003","Ragusa","Personspersquarekilometre","184.4",""
"2003","Siracusa","Personspersquarekilometre","189.2",""
"2003","Sardegna","Personspersquarekilometre","68.3",""
"2003","Sassari","Personspersquarekilometre","75.5",""
"2003","Nuoro","Personspersquarekilometre","41.7",""
"2003","Cagliari","Personspersquarekilometre","119.5",""
"2003","Oristano","Personspersquarekilometre","55.3",""
"2003","Olbia-Tempio","Personspersquarekilometre","41.3",""
"2003","Ogliastra","Personspersquarekilometre","31.4",""
"2003","MedioCampidano","Personspersquarekilometre","69.4",""
"2003","Carbonia-Iglesias","Personspersquarekilometre","88.1",""
"2004","Italy","Personspersquarekilometre","195.5",""
"2004","Nord-Ovest","Personspersquarekilometre","269.9",""
"2004","Piemonte","Personspersquarekilometre","171.5",""
"2004","Torino","Personspersquarekilometre","325.6",""
"2004","Vercelli","Personspersquarekilometre","87.1",""
"2004","Biella","Personspersquarekilometre","209.1",""
"2004","Verbano-Cusio-Ossola","Personspersquarekilometre","75.0",""
"2004","Novara","Personspersquarekilometre","272.4",""
"2004","Cuneo","Personspersquarekilometre","83.1",""
"2004","Asti","Personspersquarekilometre","141.1",""
"2004","Alessandria","Personspersquarekilometre","121.4",""
"2004","Valled'Aosta/Valléed'Aoste","Personspersquarekilometre","37.7",""
"2004","Valled'Aosta/Valléed'Aoste","Personspersquarekilometre","37.7",""
"2004","Liguria","Personspersquarekilometre","295.0",""
"2004","Imperia","Personspersquarekilometre","181.9",""
"2004","Savona","Personspersquarekilometre","181.5",""
"2004","Genova","Personspersquarekilometre","482.7",""
"2004","LaSpezia","Personspersquarekilometre","250.7",""
"2004","Lombardia","Personspersquarekilometre","404.3",""
"2004","Varese","Personspersquarekilometre","745.7",""
"2004","Como","Personspersquarekilometre","465.4",""
"2004","Lecco","Personspersquarekilometre","428.2",""
"2004","Sondrio","Personspersquarekilometre","56.4",""
"2004","Bergamo","Personspersquarekilometre","380.0",""
"2004","Brescia","Personspersquarekilometre","257.5",""
"2004","Pavia","Personspersquarekilometre","176.4",""
"2004","Lodi","Personspersquarekilometre","277.3",""
"2004","Cremona","Personspersquarekilometre","202.0",""
"2004","Mantova","Personspersquarekilometre","173.5",""
"2004","Milano","Personspersquarekilometre","1868.7",""
"2004","MonzaedellaBrianza","Personspersquarekilometre","1941.1",""
"2004","Nord-Est","Personspersquarekilometre","174.9",""
"2004","ProvinciaAutonomadiBolzano/Bozen","Personspersquarekilometre","64.1",""
"2004","Bolzano-Bozen","Personspersquarekilometre","64.1",""
"2004","ProvinciaAutonomadiTrento","Personspersquarekilometre","79.9",""
"2004","Trento","Personspersquarekilometre","79.9",""
"2004","Veneto","Personspersquarekilometre","264.3",""
"2004","Verona","Personspersquarekilometre","293.1",""
"2004","Vicenza","Personspersquarekilometre","306.2",""
"2004","Belluno","Personspersquarekilometre","58.8",""
"2004","Treviso","Personspersquarekilometre","344.2",""
"2004","Venezia","Personspersquarekilometre","375.4",""
"2004","Padova","Personspersquarekilometre","414.8",""
"2004","Rovigo","Personspersquarekilometre","142.4",""
"2004","Friuli-VeneziaGiulia","Personspersquarekilometre","158.4",""
"2004","Pordenone","Personspersquarekilometre","136.4",""
"2004","Udine","Personspersquarekilometre","111.1",""
"2004","Gorizia","Personspersquarekilometre","304.7",""
"2004","Trieste","Personspersquarekilometre","1127.8",""
"2004","Emilia-Romagna","Personspersquarekilometre","182.4",""
"2004","Piacenza","Personspersquarekilometre","108.0",""
"2004","Parma","Personspersquarekilometre","120.8",""
"2004","Reggionell'Emilia","Personspersquarekilometre","211.8",""
"2004","Modena","Personspersquarekilometre","248.6",""
"2004","Bologna","Personspersquarekilometre","255.3",""
"2004","Ferrara","Personspersquarekilometre","135.5",""
"2004","Ravenna","Personspersquarekilometre","199.0",""
"2004","Forlì-Cesena","Personspersquarekilometre","157.3",""
"2004","Rimini","Personspersquarekilometre","346.0",""
"2004","Centro(IT)","Personspersquarekilometre","190.7",""
"2004","Toscana","Personspersquarekilometre","156.5",""
"2004","Massa-Carrara","Personspersquarekilometre","175.8",""
"2004","Lucca","Personspersquarekilometre","217.3",""
"2004","Pistoia","Personspersquarekilometre","288.5",""
"2004","Firenze","Personspersquarekilometre","271.5",""
"2004","Prato","Personspersquarekilometre","650.4",""
"2004","Livorno","Personspersquarekilometre","273.6",""
"2004","Pisa","Personspersquarekilometre","162.6",""
"2004","Arezzo","Personspersquarekilometre","102.9",""
"2004","Siena","Personspersquarekilometre","67.9",""
"2004","Grosseto","Personspersquarekilometre","48.1",""
"2004","Umbria","Personspersquarekilometre","102.3",""
"2004","Perugia","Personspersquarekilometre","101.0",""
"2004","Terni","Personspersquarekilometre","106.2",""
"2004","Marche","Personspersquarekilometre","158.6",""
"2004","PesaroeUrbino","Personspersquarekilometre","133.8",""
"2004","Ancona","Personspersquarekilometre","239.8",""
"2004","Macerata","Personspersquarekilometre","112.1",""
"2004","AscoliPiceno","Personspersquarekilometre","167.9",""
"2004","Fermo","Personspersquarekilometre","197.6",""
"2004","Lazio","Personspersquarekilometre","307.3",""
"2004","Viterbo","Personspersquarekilometre","85.4",""
"2004","Rieti","Personspersquarekilometre","55.0",""
"2004","Roma","Personspersquarekilometre","711.2",""
"2004","Latina","Personspersquarekilometre","226.5",""
"2004","Frosinone","Personspersquarekilometre","151.3",""
"2004","Sud","Personspersquarekilometre","193.5",""
"2004","Abruzzo","Personspersquarekilometre","120.1",""
"2004","L'Aquila","Personspersquarekilometre","59.9",""
"2004","Teramo","Personspersquarekilometre","152.7",""
"2004","Pescara","Personspersquarekilometre","256.9",""
"2004","Chieti","Personspersquarekilometre","151.3",""
"2004","Molise","Personspersquarekilometre","73.1",""
"2004","Isernia","Personspersquarekilometre","59.4",""
"2004","Campobasso","Personspersquarekilometre","80.4",""
"2004","Campania","Personspersquarekilometre","428.0",""
"2004","Caserta","Personspersquarekilometre","332.4",""
"2004","Benevento","Personspersquarekilometre","141.1",""
"2004","Napoli","Personspersquarekilometre","2639.3",""
"2004","Avellino","Personspersquarekilometre","156.8",""
"2004","Salerno","Personspersquarekilometre","223.3",""
"2004","Puglia","Personspersquarekilometre","209.9",""
"2004","Taranto","Personspersquarekilometre","240.3",""
"2004","Brindisi","Personspersquarekilometre","218.0",""
"2004","Lecce","Personspersquarekilometre","287.1",""
"2004","Foggia","Personspersquarekilometre","92.2",""
"2004","Bari","Personspersquarekilometre","320.9",""
"2004","Barletta-Andria-Trani","Personspersquarekilometre","251.0",""
"2004","Basilicata","Personspersquarekilometre","61.1",""
"2004","Potenza","Personspersquarekilometre","61.2",""
"2004","Matera","Personspersquarekilometre","60.8",""
"2004","Calabria","Personspersquarekilometre","135.2",""
"2004","Cosenza","Personspersquarekilometre","112.1",""
"2004","Crotone","Personspersquarekilometre","101.4",""
"2004","Catanzaro","Personspersquarekilometre","156.0",""
"2004","ViboValentia","Personspersquarekilometre","149.5",""
"2004","ReggiodiCalabria","Personspersquarekilometre","180.8",""
"2004","Isole","Personspersquarekilometre","133.9",""
"2004","Sicilia","Personspersquarekilometre","195.5",""
"2004","Trapani","Personspersquarekilometre","174.3",""
"2004","Palermo","Personspersquarekilometre","249.4",""
"2004","Messina","Personspersquarekilometre","207.7",""
"2004","Agrigento","Personspersquarekilometre","148.5",""
"2004","Caltanissetta","Personspersquarekilometre","129.4",""
"2004","Enna","Personspersquarekilometre","69.4",""
"2004","Catania","Personspersquarekilometre","302.3",""
"2004","Ragusa","Personspersquarekilometre","185.3",""
"2004","Siracusa","Personspersquarekilometre","189.4",""
"2004","Sardegna","Personspersquarekilometre","68.3",""
"2004","Sassari","Personspersquarekilometre","75.7",""
"2004","Nuoro","Personspersquarekilometre","41.5",""
"2004","Cagliari","Personspersquarekilometre","119.7",""
"2004","Oristano","Personspersquarekilometre","55.2",""
"2004","Olbia-Tempio","Personspersquarekilometre","41.6",""
"2004","Ogliastra","Personspersquarekilometre","31.4",""
"2004","MedioCampidano","Personspersquarekilometre","69.1",""
"2004","Carbonia-Iglesias","Personspersquarekilometre","87.9",""
"2005","Italy","Personspersquarekilometre","196.4",""
"2005","Nord-Ovest","Personspersquarekilometre","271.8",""
"2005","Piemonte","Personspersquarekilometre","172.0",""
"2005","Torino","Personspersquarekilometre","326.5",""
"2005","Vercelli","Personspersquarekilometre","87.0",""
"2005","Biella","Personspersquarekilometre","208.6",""
"2005","Verbano-Cusio-Ossola","Personspersquarekilometre","75.1",""
"2005","Novara","Personspersquarekilometre","273.8",""
"2005","Cuneo","Personspersquarekilometre","83.5",""
"2005","Asti","Personspersquarekilometre","141.6",""
"2005","Alessandria","Personspersquarekilometre","121.9",""
"2005","Valled'Aosta/Valléed'Aoste","Personspersquarekilometre","38.1",""
"2005","Valled'Aosta/Valléed'Aoste","Personspersquarekilometre","38.1",""
"2005","Liguria","Personspersquarekilometre","295.4",""
"2005","Imperia","Personspersquarekilometre","183.0",""
"2005","Savona","Personspersquarekilometre","182.1",""
"2005","Genova","Personspersquarekilometre","482.7",""
"2005","LaSpezia","Personspersquarekilometre","251.0",""
"2005","Lombardia","Personspersquarekilometre","408.3",""
"2005","Varese","Personspersquarekilometre","751.9",""
"2005","Como","Personspersquarekilometre","470.9",""
"2005","Lecco","Personspersquarekilometre","432.2",""
"2005","Sondrio","Personspersquarekilometre","56.6",""
"2005","Bergamo","Personspersquarekilometre","385.3",""
"2005","Brescia","Personspersquarekilometre","261.0",""
"2005","Pavia","Personspersquarekilometre","178.0",""
"2005","Lodi","Personspersquarekilometre","281.3",""
"2005","Cremona","Personspersquarekilometre","203.5",""
"2005","Mantova","Personspersquarekilometre","175.0",""
"2005","Milano","Personspersquarekilometre","1883.8",""
"2005","MonzaedellaBrianza","Personspersquarekilometre","1960.6",""
"2005","Nord-Est","Personspersquarekilometre","176.4",""
"2005","ProvinciaAutonomadiBolzano/Bozen","Personspersquarekilometre","64.7",""
"2005","Bolzano-Bozen","Personspersquarekilometre","64.7",""
"2005","ProvinciaAutonomadiTrento","Personspersquarekilometre","80.8",""
"2005","Trento","Personspersquarekilometre","80.8",""
"2005","Veneto","Personspersquarekilometre","266.7",""
"2005","Verona","Personspersquarekilometre","296.1",""
"2005","Vicenza","Personspersquarekilometre","309.7",""
"2005","Belluno","Personspersquarekilometre","58.8",""
"2005","Treviso","Personspersquarekilometre","348.8",""
"2005","Venezia","Personspersquarekilometre","377.0",""
"2005","Padova","Personspersquarekilometre","418.9",""
"2005","Rovigo","Personspersquarekilometre","142.5",""
"2005","Friuli-VeneziaGiulia","Personspersquarekilometre","158.9",""
"2005","Pordenone","Personspersquarekilometre","137.5",""
"2005","Udine","Personspersquarekilometre","111.5",""
"2005","Gorizia","Personspersquarekilometre","306.3",""
"2005","Trieste","Personspersquarekilometre","1121.6",""
"2005","Emilia-Romagna","Personspersquarekilometre","184.1",""
"2005","Piacenza","Personspersquarekilometre","108.8",""
"2005","Parma","Personspersquarekilometre","122.0",""
"2005","Reggionell'Emilia","Personspersquarekilometre","215.3",""
"2005","Modena","Personspersquarekilometre","250.6",""
"2005","Bologna","Personspersquarekilometre","256.9",""
"2005","Ferrara","Personspersquarekilometre","136.1",""
"2005","Ravenna","Personspersquarekilometre","201.2",""
"2005","Forlì-Cesena","Personspersquarekilometre","158.8",""
"2005","Rimini","Personspersquarekilometre","350.0",""
"2005","Centro(IT)","Personspersquarekilometre","191.9",""
"2005","Toscana","Personspersquarekilometre","157.3",""
"2005","Massa-Carrara","Personspersquarekilometre","175.9",""
"2005","Lucca","Personspersquarekilometre","218.3",""
"2005","Pistoia","Personspersquarekilometre","291.0",""
"2005","Firenze","Personspersquarekilometre","272.4",""
"2005","Prato","Personspersquarekilometre","660.7",""
"2005","Livorno","Personspersquarekilometre","274.4",""
"2005","Pisa","Personspersquarekilometre","163.6",""
"2005","Arezzo","Personspersquarekilometre","103.6",""
"2005","Siena","Personspersquarekilometre","68.3",""
"2005","Grosseto","Personspersquarekilometre","48.4",""
"2005","Umbria","Personspersquarekilometre","103.1",""
"2005","Perugia","Personspersquarekilometre","101.9",""
"2005","Terni","Personspersquarekilometre","106.6",""
"2005","Marche","Personspersquarekilometre","159.6",""
"2005","PesaroeUrbino","Personspersquarekilometre","134.9",""
"2005","Ancona","Personspersquarekilometre","241.4",""
"2005","Macerata","Personspersquarekilometre","112.8",""
"2005","AscoliPiceno","Personspersquarekilometre","168.7",""
"2005","Fermo","Personspersquarekilometre","198.5",""
"2005","Lazio","Personspersquarekilometre","309.6",""
"2005","Viterbo","Personspersquarekilometre","86.1",""
"2005","Rieti","Personspersquarekilometre","55.4",""
"2005","Roma","Personspersquarekilometre","716.8",""
"2005","Latina","Personspersquarekilometre","228.8",""
"2005","Frosinone","Personspersquarekilometre","151.6",""
"2005","Sud","Personspersquarekilometre","193.6",""
"2005","Abruzzo","Personspersquarekilometre","120.5",""
"2005","L'Aquila","Personspersquarekilometre","59.9",""
"2005","Teramo","Personspersquarekilometre","153.9",""
"2005","Pescara","Personspersquarekilometre","258.5",""
"2005","Chieti","Personspersquarekilometre","151.4",""
"2005","Molise","Personspersquarekilometre","72.9",""
"2005","Isernia","Personspersquarekilometre","59.2",""
"2005","Campobasso","Personspersquarekilometre","80.1",""
"2005","Campania","Personspersquarekilometre","428.8",""
"2005","Caserta","Personspersquarekilometre","335.3",""
"2005","Benevento","Personspersquarekilometre","141.3",""
"2005","Napoli","Personspersquarekilometre","2638.4",""
"2005","Avellino","Personspersquarekilometre","157.0",""
"2005","Salerno","Personspersquarekilometre","224.0",""
"2005","Puglia","Personspersquarekilometre","210.2",""
"2005","Taranto","Personspersquarekilometre","240.7",""
"2005","Brindisi","Personspersquarekilometre","217.9",""
"2005","Lecce","Personspersquarekilometre","287.9",""
"2005","Foggia","Personspersquarekilometre","91.7",""
"2005","Bari","Personspersquarekilometre","322.0",""
"2005","Barletta-Andria-Trani","Personspersquarekilometre","251.4",""
"2005","Basilicata","Personspersquarekilometre","60.8",""
"2005","Potenza","Personspersquarekilometre","60.9",""
"2005","Matera","Personspersquarekilometre","60.6",""
"2005","Calabria","Personspersquarekilometre","134.5",""
"2005","Cosenza","Personspersquarekilometre","111.5",""
"2005","Crotone","Personspersquarekilometre","100.9",""
"2005","Catanzaro","Personspersquarekilometre","155.2",""
"2005","ViboValentia","Personspersquarekilometre","148.7",""
"2005","ReggiodiCalabria","Personspersquarekilometre","180.0",""
"2005","Isole","Personspersquarekilometre","133.9",""
"2005","Sicilia","Personspersquarekilometre","195.6",""
"2005","Trapani","Personspersquarekilometre","174.6",""
"2005","Palermo","Personspersquarekilometre","249.4",""
"2005","Messina","Personspersquarekilometre","207.2",""
"2005","Agrigento","Personspersquarekilometre","148.3",""
"2005","Caltanissetta","Personspersquarekilometre","129.2",""
"2005","Enna","Personspersquarekilometre","69.3",""
"2005","Catania","Personspersquarekilometre","303.3",""
"2005","Ragusa","Personspersquarekilometre","185.9",""
"2005","Siracusa","Personspersquarekilometre","189.4",""
"2005","Sardegna","Personspersquarekilometre","68.4",""
"2005","Sassari","Personspersquarekilometre","75.9",""
"2005","Nuoro","Personspersquarekilometre","41.4",""
"2005","Cagliari","Personspersquarekilometre","119.9",""
"2005","Oristano","Personspersquarekilometre","55.2",""
"2005","Olbia-Tempio","Personspersquarekilometre","41.9",""
"2005","Ogliastra","Personspersquarekilometre","31.3",""
"2005","MedioCampidano","Personspersquarekilometre","68.9",""
"2005","Carbonia-Iglesias","Personspersquarekilometre","87.8",""
"2006","Italy","Personspersquarekilometre","197.0",""
"2006","Nord-Ovest","Personspersquarekilometre","273.0",""
"2006","Piemonte","Personspersquarekilometre","172.3",""
"2006","Torino","Personspersquarekilometre","327.0",""
"2006","Vercelli","Personspersquarekilometre","86.9",""
"2006","Biella","Personspersquarekilometre","207.8",""
"2006","Verbano-Cusio-Ossola","Personspersquarekilometre","75.1",""
"2006","Novara","Personspersquarekilometre","275.0",""
"2006","Cuneo","Personspersquarekilometre","83.7",""
"2006","Asti","Personspersquarekilometre","142.0",""
"2006","Alessandria","Personspersquarekilometre","122.1",""
"2006","Valled'Aosta/Valléed'Aoste","Personspersquarekilometre","38.4",""
"2006","Valled'Aosta/Valléed'Aoste","Personspersquarekilometre","38.4",""
"2006","Liguria","Personspersquarekilometre","295.2",""
"2006","Imperia","Personspersquarekilometre","183.8",""
"2006","Savona","Personspersquarekilometre","182.8",""
"2006","Genova","Personspersquarekilometre","480.8",""
"2006","LaSpezia","Personspersquarekilometre","251.3",""
"2006","Lombardia","Personspersquarekilometre","410.9",""
"2006","Varese","Personspersquarekilometre","757.3",""
"2006","Como","Personspersquarekilometre","475.1",""
"2006","Lecco","Personspersquarekilometre","435.3",""
"2006","Sondrio","Personspersquarekilometre","56.8",""
"2006","Bergamo","Personspersquarekilometre","389.1",""
"2006","Brescia","Personspersquarekilometre","263.7",""
"2006","Pavia","Personspersquarekilometre","179.7",""
"2006","Lodi","Personspersquarekilometre","285.0",""
"2006","Cremona","Personspersquarekilometre","204.6",""
"2006","Mantova","Personspersquarekilometre","176.2",""
"2006","Milano","Personspersquarekilometre","1886.3",""
"2006","MonzaedellaBrianza","Personspersquarekilometre","1976.7",""
"2006","Nord-Est","Personspersquarekilometre","177.5",""
"2006","ProvinciaAutonomadiBolzano/Bozen","Personspersquarekilometre","65.4",""
"2006","Bolzano-Bozen","Personspersquarekilometre","65.4",""
"2006","ProvinciaAutonomadiTrento","Personspersquarekilometre","81.6",""
"2006","Trento","Personspersquarekilometre","81.6",""
"2006","Veneto","Personspersquarekilometre","268.4",""
"2006","Verona","Personspersquarekilometre","298.8",""
"2006","Vicenza","Personspersquarekilometre","311.7",""
"2006","Belluno","Personspersquarekilometre","58.7",""
"2006","Treviso","Personspersquarekilometre","351.9",""
"2006","Venezia","Personspersquarekilometre","378.2",""
"2006","Padova","Personspersquarekilometre","422.0",""
"2006","Rovigo","Personspersquarekilometre","142.4",""
"2006","Friuli-VeneziaGiulia","Personspersquarekilometre","159.3",""
"2006","Pordenone","Personspersquarekilometre","138.7",""
"2006","Udine","Personspersquarekilometre","111.8",""
"2006","Gorizia","Personspersquarekilometre","307.2",""
"2006","Trieste","Personspersquarekilometre","1115.5",""
"2006","Emilia-Romagna","Personspersquarekilometre","185.4",""
"2006","Piacenza","Personspersquarekilometre","109.5",""
"2006","Parma","Personspersquarekilometre","122.6",""
"2006","Reggionell'Emilia","Personspersquarekilometre","218.1",""
"2006","Modena","Personspersquarekilometre","251.9",""
"2006","Bologna","Personspersquarekilometre","258.1",""
"2006","Ferrara","Personspersquarekilometre","136.6",""
"2006","Ravenna","Personspersquarekilometre","203.2",""
"2006","Forlì-Cesena","Personspersquarekilometre","159.9",""
"2006","Rimini","Personspersquarekilometre","353.9",""
"2006","Centro(IT)","Personspersquarekilometre","192.8",""
"2006","Toscana","Personspersquarekilometre","157.8",""
"2006","Massa-Carrara","Personspersquarekilometre","175.7",""
"2006","Lucca","Personspersquarekilometre","218.8",""
"2006","Pistoia","Personspersquarekilometre","292.8",""
"2006","Firenze","Personspersquarekilometre","272.8",""
"2006","Prato","Personspersquarekilometre","669.2",""
"2006","Livorno","Personspersquarekilometre","274.9",""
"2006","Pisa","Personspersquarekilometre","164.5",""
"2006","Arezzo","Personspersquarekilometre","104.0",""
"2006","Siena","Personspersquarekilometre","68.5",""
"2006","Grosseto","Personspersquarekilometre","48.6",""
"2006","Umbria","Personspersquarekilometre","103.6",""
"2006","Perugia","Personspersquarekilometre","102.5",""
"2006","Terni","Personspersquarekilometre","106.8",""
"2006","Marche","Personspersquarekilometre","160.4",""
"2006","PesaroeUrbino","Personspersquarekilometre","135.9",""
"2006","Ancona","Personspersquarekilometre","242.4",""
"2006","Macerata","Personspersquarekilometre","113.3",""
"2006","AscoliPiceno","Personspersquarekilometre","169.2",""
"2006","Fermo","Personspersquarekilometre","198.9",""
"2006","Lazio","Personspersquarekilometre","311.4",""
"2006","Viterbo","Personspersquarekilometre","86.6",""
"2006","Rieti","Personspersquarekilometre","55.6",""
"2006","Roma","Personspersquarekilometre","721.2",""
"2006","Latina","Personspersquarekilometre","230.7",""
"2006","Frosinone","Personspersquarekilometre","151.7",""
"2006","Sud","Personspersquarekilometre","193.4",""
"2006","Abruzzo","Personspersquarekilometre","120.8",""
"2006","L'Aquila","Personspersquarekilometre","59.8",""
"2006","Teramo","Personspersquarekilometre","155.0",""
"2006","Pescara","Personspersquarekilometre","259.9",""
"2006","Chieti","Personspersquarekilometre","151.2",""
"2006","Molise","Personspersquarekilometre","72.7",""
"2006","Isernia","Personspersquarekilometre","58.9",""
"2006","Campobasso","Personspersquarekilometre","79.9",""
"2006","Campania","Personspersquarekilometre","428.6",""
"2006","Caserta","Personspersquarekilometre","337.1",""
"2006","Benevento","Personspersquarekilometre","141.1",""
"2006","Napoli","Personspersquarekilometre","2633.3",""
"2006","Avellino","Personspersquarekilometre","156.7",""
"2006","Salerno","Personspersquarekilometre","223.9",""
"2006","Puglia","Personspersquarekilometre","210.1",""
"2006","Taranto","Personspersquarekilometre","240.9",""
"2006","Brindisi","Personspersquarekilometre","217.7",""
"2006","Lecce","Personspersquarekilometre","288.4",""
"2006","Foggia","Personspersquarekilometre","91.2",""
"2006","Bari","Personspersquarekilometre","322.4",""
"2006","Barletta-Andria-Trani","Personspersquarekilometre","251.6",""
"2006","Basilicata","Personspersquarekilometre","60.5",""
"2006","Potenza","Personspersquarekilometre","60.5",""
"2006","Matera","Personspersquarekilometre","60.4",""
"2006","Calabria","Personspersquarekilometre","133.7",""
"2006","Cosenza","Personspersquarekilometre","110.8",""
"2006","Crotone","Personspersquarekilometre","100.5",""
"2006","Catanzaro","Personspersquarekilometre","154.4",""
"2006","ViboValentia","Personspersquarekilometre","148.0",""
"2006","ReggiodiCalabria","Personspersquarekilometre","179.1",""
"2006","Isole","Personspersquarekilometre","133.9",""
"2006","Sicilia","Personspersquarekilometre","195.5",""
"2006","Trapani","Personspersquarekilometre","174.6",""
"2006","Palermo","Personspersquarekilometre","249.5",""
"2006","Messina","Personspersquarekilometre","206.5",""
"2006","Agrigento","Personspersquarekilometre","148.0",""
"2006","Caltanissetta","Personspersquarekilometre","129.0",""
"2006","Enna","Personspersquarekilometre","69.1",""
"2006","Catania","Personspersquarekilometre","303.9",""
"2006","Ragusa","Personspersquarekilometre","186.2",""
"2006","Siracusa","Personspersquarekilometre","189.4",""
"2006","Sardegna","Personspersquarekilometre","68.4",""
"2006","Sassari","Personspersquarekilometre","76.0",""
"2006","Nuoro","Personspersquarekilometre","41.2",""
"2006","Cagliari","Personspersquarekilometre","120.2",""
"2006","Oristano","Personspersquarekilometre","55.1",""
"2006","Olbia-Tempio","Personspersquarekilometre","42.2",""
"2006","Ogliastra","Personspersquarekilometre","31.3",""
"2006","MedioCampidano","Personspersquarekilometre","68.6",""
"2006","Carbonia-Iglesias","Personspersquarekilometre","87.6",""
"2007","Italy","Personspersquarekilometre","198.0",""
"2007","Nord-Ovest","Personspersquarekilometre","274.6",""
"2007","Piemonte","Personspersquarekilometre","173.3",""
"2007","Torino","Personspersquarekilometre","329.4",""
"2007","Vercelli","Personspersquarekilometre","87.0",""
"2007","Biella","Personspersquarekilometre","207.4",""
"2007","Verbano-Cusio-Ossola","Personspersquarekilometre","75.2",""
"2007","Novara","Personspersquarekilometre","277.2",""
