VIma.call,MApcr,Latitude,Longitude
0,50,39.29825,-122.114
1,19.45,46.905,-119.2294
0,50,40.10309,-95.23747
0,38.31,43.90392,-91.32353
0,36.58,43.35525,-84.00822
0,50,44.3673,-67.86528
0,50,43.50525,-88.59206
0,40.77,41.73056,-71.33938
1,29.89,45.13324,-67.29766
0,50,42.74553,-70.8041
0,33.71,37.68043,-121.1985
0,50,39.30596,-122.1097
0,50,64.3004,-165.2423
0,50,70.36435,-153.2624
0,50,64.27,-157.49
0,50,55.3207,-162.7093
0,50,61.31438,-165.7865
0,50,70.45769,-150.586
0,50,61.31438,-165.7865
0,30.59,38.464,-98.657
0,50,39.41504,-122.1909
0,50,36.67444,-93.13222
0,50,37.30161,-89.44958
0,50,39.29836,-122.1139
0,32.15,39.97828,-95.24059
0,50,43.50525,-88.59206
0,31.11,39.19335,-122.0573
0,38.95,41.73056,-71.33938
0,30.13,62.778,-164.523
0,40.08,43.57471,-88.62708
0,40.08,41.91771,-90.12
0,50,70.49193,-153.3873
0,50,55.3207,-162.7093
0,50,66.1524,-166.0419
0,50,63.0203,-163.3312
0,50,60.3149,-165.0609
0,36.83,61.5762,-163.8977
0,50,70.4256,-150.5574
0,50,39.41504,-122.1909
0,50,38.464,-98.657
0,50,35.714,-76.571
0,50,36.67444,-93.13222
0,50,37.30161,-89.44958
0,32.97,42.92607,-118.863
0,50,44.3673,-67.86528
0,50,43.53085,-88.59128
0,39.9,43.57471,-88.62708
0,50,39.30596,-122.1097
0,50,70.39306,-152.8918
0,50,63.0203,-163.3312
0,50,61.24458,-165.6144
0,50,70.31188,-150.4866
0,50,48.7956,-100.8922
0,50,39.41504,-122.1909
0,50,38.464,-98.657
0,35.02,39.30902,-122.1068
0,50,39.30902,-122.1068
0,50,36.65722,-93.13028
0,50,37.30161,-89.44958
0,50,39.29836,-122.1139
0,50,47,-119.33
0,50,43.35525,-84.00822
0,50,47,-119.5
0,38.95,43.57471,-88.62708
0,33.67,43.07805,-119.0603
0,28.95,45.13536,-67.292
1,28.43,40.93,-111.95
0,31.13,37.68043,-121.1985
0,50,39.30596,-122.1097
0,50,66.1524,-166.0419
0,50,70.32049,-150.4562
0,50,38.464,-98.657
1,50,39.30902,-122.1068
0,50,39.30902,-122.1068
0,38.35,37.30161,-89.44958
0,50,39.29836,-122.1139
0,50,47.0444,-119.5437
0,50,43.35525,-84.00822
0,50,43.45467,-88.63914
0,38.15,41.73056,-71.33938
0,31.85,43.57471,-88.62708
0,36.83,45.13536,-67.292
0,27.73,40.93,-111.95
0,50,70.62558,-152.5654
0,50,64.27,-157.49
0,50,66.1524,-166.0419
0,50,63.0203,-163.3312
0,50,70.11145,-143.353
0,50,70.35072,-150.2246
0,50,61.31438,-165.7865
1,24.88,38.464,-98.657
0,27.93,48.7956,-100.8922
0,50,45.14135,-67.2753
0,50,37.30161,-89.44958
0,50,39.29836,-122.1139
0,50,42.91077,-120.7759
0,50,45.13536,-67.292
0,50,43.35525,-84.00822
0,50,44.3673,-67.86528
0,50,13.35365,144.5541
0,29.86,60.0857,-164.1708
0,39,43.57471,-88.62708
0,31.46,43.07805,-119.0603
0,50,65.42,-156.05
0,50,61.31438,-165.7865
0,34.62,61.5762,-163.8977
0,50,70.42384,-150.5903
0,50,39.30902,-122.1068
0,50,45.14135,-67.2753
0,50,37.30161,-89.44958
0,50,39.29836,-122.1139
0,50,39.4706,-74.4432
0,50,47,-119.33
0,50,43.35525,-84.00822
0,50,44.3673,-67.86528
0,50,47,-119.5
0,39.66,41.73056,-71.33938
0,32.34,62.778,-164.523
0,36.76,43.57471,-88.62708
0,32.23,43.07805,-119.0603
0,50,61.562,-162.523
0,50,65.42,-156.05
0,50,66.1524,-166.0419
0,30.88,61.5762,-163.8977
0,50,70.4033,-150.1972
0,50,38.464,-98.657
0,50,35.85534,-90.11803
0,50,37.30161,-89.44958
0,50,42.91077,-120.7759
0,29.52,47.0668,-119.3602
0,42.42,43.35525,-84.00822
0,50,47,-119.5
0,33.99,43.45467,-88.63914
0,36.95,41.73056,-71.33938
0,38.11,43.57471,-88.62708
0,27.04,45.13536,-67.292
0,31.98,55.2609,-162.8856
0,50,71.29682,-156.6529
0,50,65.42,-156.05
0,50,63.48918,-170.0588
0,50,71.26366,-156.524
0,33.28,61.5762,-163.8977
0,50,70.4256,-150.5574
0,50,35.85534,-90.11803
0,50,45.14135,-67.2753
0,50,37.30161,-89.44958
0,50,39.29836,-122.1139
0,50,39.469,-74.4487
0,50,44.3673,-67.86528
0,50,43.45467,-88.63914
0,35.25,41.73056,-71.33938
0,50,61.31438,-165.7865
0,50,63.68722,-171.4756
0,50,61.31489,-165.6455
0,50,70.45769,-150.586
0,50,38.464,-98.657
0,50,37.30161,-89.44958
0,50,42.91077,-120.7759
0,50,39.29836,-122.1139
0,26.63,47.08,-119.417
0,35.35,40.61483,-73.8418
0,50,43.35525,-84.00822
0,50,44.3673,-67.86528
0,50,47,-119.5
0,35.16,41.73056,-71.33938
1,37.95,43.57471,-88.62708
0,50,71.29281,-156.6581
0,50,63.48918,-170.0588
0,50,61.31438,-165.7865
0,50,61.31438,-165.7865
0,50,60.3149,-165.0609
0,50,70.4023,-150.3057
0,50,48.2933,-99.4393
0,50,37.30161,-89.44958
0,34.86,42.91077,-120.7759
0,50,45.12565,-67.25677
0,28.37,38.464,-98.657
0,50,42.82209,-70.84014
0,50,42.70143,-70.77891
1,26.92,61.5061,-149.5482
0,38.3,61.5762,-163.8977
0,35.48,43.65132,-91.25681
0,29.94,42.20086,-111.3652
0,31.46,40.93,-111.95
0,50,39.30596,-122.1097
0,50,46.89267,-124.0437
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,55.3207,-162.7093
1,50,58.3561,-134.5279
0,50,61.562,-162.523
0,50,58.63223,-156.8647
0,36.08,61.5762,-163.8977
1,28.58,61.2572,-150.772
1,32.27,42.2009,-111.3652
0,50,43.5758,-116.6858
0,30.12,48.17,-98.865
1,37.29,47.112,-119.101
1,30.97,39.6435,-118.4414
0,50,39.29825,-122.114
0,50,46.905,-119.2294
0,50,40.10309,-95.23747
1,28.65,43.90392,-91.32353
0,50,43.35525,-84.00822
0,50,46.55,-119.353
0,29.69,47,-119.5
0,50,43.45467,-88.63914
0,41.55,41.91771,-90.12
0,30.46,40.93,-111.95
0,50,39.30596,-122.1097
0,50,65.42,-156.05
0,50,61.31438,-165.7865
0,50,66.1524,-166.0419
0,50,60.3149,-165.0609
0,33.53,61.5762,-163.8977
0,50,70.42384,-150.5903
1,31.74,39.30902,-122.1068
0,50,35.85534,-90.11803
0,50,37.30161,-89.44958
0,50,45.13536,-67.292
0,50,39.4706,-74.4432
0,50,43.35525,-84.00822
0,50,43.45467,-88.63914
0,50,45.6367,-122.6415
0,36.74,41.73056,-71.33938
0,33.23,62.778,-164.523
0,32,46.315,-120.206
0,50,71.26037,-156.5106
0,50,70.72303,-153.1363
0,50,61.35411,-165.4459
0,50,55.3066,-162.7412
0,50,66.1524,-166.0419
0,50,70.35712,-150.416
0,43.01,61.31438,-165.7865
0,50,37.30161,-89.44958
0,50,42.91077,-120.7759
0,50,39.4706,-74.4432
0,50,46.55,-119.353
0,30.45,39.06185,-121.7386
0,50,44.3673,-67.86528
0,50,47,-119.5
0,50,43.35525,-84.00822
0,50,45.6367,-122.6415
0,38.61,41.73056,-71.33938
1,27.02,46.315,-120.206
0,50,39.30596,-122.1097
0,50,70.77445,-153.7469
0,50,66.1524,-166.0419
0,50,63.0203,-163.3312
0,34.91,61.5762,-163.8977
0,50,70.33546,-150.2053
0,43.01,61.31438,-165.7865
0,50,48.274,-99.1655
0,50,37.30161,-89.44958
0,50,45.13536,-67.292
0,50,39.4706,-74.4432
0,50,43.45467,-88.63914
0,50,43.33333,-84.08222
0,38.67,41.73056,-71.33938
0,35.69,45.1483,-67.2963
0,33.34,46.315,-120.206
0,50,65.42,-156.05
0,50,61.31438,-165.7865
0,50,66.1524,-166.0419
0,34.21,61.5762,-163.8977
0,50,70.37308,-150.2682
0,43.01,61.31438,-165.7865
0,50,35.85534,-90.11803
0,50,45.14135,-67.2753
0,50,37.30161,-89.44958
0,50,45.13536,-67.292
0,50,39.29836,-122.1139
0,30.27,47.06,-119.6323
0,50,43.53085,-88.59128
0,39.42,41.73056,-71.33938
0,50,65.42,-156.05
0,40.09,45.12565,-67.25677
0,50,71.2937,-156.6427
0,50,60.0857,-164.1708
0,50,65.42,-156.05
0,50,55.26887,-162.8982
0,50,66.1524,-166.0419
0,50,63.0203,-163.3312
0,50,60.3149,-165.0609
0,50,70.46461,-150.6339
0,43.01,61.31438,-165.7865
0,50,38.464,-98.657
0,31.16,48.344,-99.1844
0,50,39.30902,-122.1068
0,50,38.01826,-94.3316
0,50,45.14135,-67.2753
0,50,37.30161,-89.44958
0,50,42.91077,-120.7759
0,50,39.29836,-122.1139
0,50,44.3673,-67.86528
0,50,47.01,-119.49
0,50,43.33333,-84.08222
0,50,43.53085,-88.59128
0,33.85,41.73056,-71.33938
0,36.28,62.778,-164.523
0,37.41,65.42,-156.05
1,33.92,43.50525,-88.59206
0,50,61.562,-162.523
0,50,70.53526,-154.0788
0,50,65.42,-156.05
0,50,63.48918,-170.0588
0,50,55.2897,-162.7971
0,50,66.1524,-166.0419
0,50,60.3149,-165.0609
0,50,61.24917,-165.6212
0,50,70.35072,-150.2246
0,43.01,61.31438,-165.7865
0,50,38.01826,-94.3316
0,50,45.14135,-67.2753
0,50,37.30161,-89.44958
0,50,45.1024,-67.2602
0,50,39.469,-74.4487
1,22.12,47.06,-119.6323
0,50,44.3673,-67.86528
0,35.81,47.01,-119.49
0,50,43.33333,-84.08222
1,28.18,41.73056,-71.33938
1,26.54,40.93,-111.95
0,50,39.30596,-122.1097
0,50,61.31438,-165.7865
0,50,63.0203,-163.3312
0,50,61.24917,-165.6212
0,31.41,61.5762,-163.8977
0,50,70.33202,-150.3382
0,50,61.31438,-165.7865
0,50,35.85534,-90.11803
0,50,37.30161,-89.44958
0,50,39.29836,-122.1139
0,50,42.91077,-120.7759
0,50,45.1024,-67.2602
0,50,47.06,-119.6323
0,50,43.50525,-88.59206
0,37.09,41.73056,-71.33938
0,38.69,65.42,-156.05
1,29.82,47.06,-119.6323
0,50,60.0857,-164.1708
0,50,61.31438,-165.7865
0,50,63.68722,-171.4756
0,50,63.0203,-163.3312
0,50,60.3149,-165.0609
1,29.83,61.5762,-163.8977
0,50,70.39791,-150.3365
0,50,37.1887,-89.01287
0,50,39.29836,-122.1139
0,50,39.469,-74.4487
1,26.99,46.55,-119.353
0,34.65,46.919,-119.229
0,50,43.50525,-88.59206
0,50,43.35525,-84.00822
0,35.5,41.73056,-71.33938
0,38.91,39.3667,-121.8692
0,43.29,44.89967,-66.99931
0,50,39.30596,-122.1097
0,50,64.3004,-165.2423
0,50,60.0857,-164.1708
0,50,70.48791,-153.3849
0,50,61.31438,-165.7865
0,50,66.1524,-166.0419
0,50,70.4033,-150.1972
0,29.34,39.30902,-122.1068
0,50,39.30902,-122.1068
0,50,42.91077,-120.7759
0,50,31.1622,-89.0733
1,32.51,46.55,-119.353
0,50,13.54957,144.8315
0,34.47,60.0857,-164.1708
0,37.58,65.42,-156.05
0,29.62,42.74553,-70.8041
0,50,65.42,-156.05
0,50,61.31438,-165.7865
0,50,66.1524,-166.0419
0,50,63.68722,-171.4756
0,50,63.0203,-163.3312
0,50,70.32049,-150.4562
0,50,38.464,-98.657
0,38,39.30902,-122.1068
0,50,45.14135,-67.2753
0,50,42.91077,-120.7759
0,50,45.1024,-67.2602
0,50,39.29836,-122.1139
0,50,37.4362,-89.37628
0,28.9,39.295,-93.31972
0,50,42.82209,-70.84014
0,50,42.70143,-70.77891
0,50,39.3012,-122.0835
1,26.58,61.2572,-150.772
0,37.59,61.5762,-163.8977
0,37.39,43.65132,-91.25681
0,50,39.30596,-122.1097
0,50,29.60833,-94.42806
0,50,46.89267,-124.0437
0,50,59.562,-164.0229
0,50,66.717,-161.6025
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,55.4041,-162.7155
0,50,55.26887,-162.8982
0,50,61.562,-162.523
0,50,58.52769,-156.7463
0,33.41,47.112,-119.101
0,50,43.5758,-116.6858
1,30.27,39.6435,-118.4414
0,50,39.29825,-122.114
0,50,39.18901,-74.95148
0,50,32.597,-92.227
0,50,43.86064,-69.38199
1,31.68,46.9581,-119.2611
0,50,40.10309,-95.23747
0,50,38.464,-98.657
0,50,43.35525,-84.00822
0,32.5,46.919,-119.229
0,50,43.35525,-84.00822
1,27.84,43.50525,-88.59206
1,31.21,39.3667,-121.8692
0,50,39.30596,-122.1097
0,50,60.0857,-164.1708
0,50,65.42,-156.05
0,50,63.48918,-170.0588
0,50,61.31438,-165.7865
0,50,66.1524,-166.0419
0,50,63.0203,-163.3312
0,50,61.24458,-165.6144
0,50,70.43971,-150.6344
0,50,38.464,-98.657
0,50,48.2625,-99.4403
0,50,35.85534,-90.11803
0,50,45.14135,-67.2753
0,50,45.1024,-67.2602
0,50,37.4362,-89.37628
0,26.11,46.55,-119.353
0,31.19,47.326,-119.45
0,50,43.50525,-88.59206
0,24.6,43.50525,-88.59206
0,31.88,42.74553,-70.8041
0,50,39.30596,-122.1097
0,50,64.3004,-165.2423
0,50,60.0857,-164.1708
0,50,70.27198,-153.1949
0,50,60.3149,-165.0609
0,36.72,61.5762,-163.8977
0,50,70.29819,-150.4812
0,50,39.30902,-122.1068
0,50,35.85534,-90.11803
0,50,42.91077,-120.7759
0,50,45.08625,-67.28454
0,50,37.4362,-89.37628
0,50,47,-119.33
0,33.7,40.61483,-73.8418
1,29.17,46.919,-119.229
0,50,43.35525,-84.00822
0,36.41,43.45467,-88.63914
0,50,13.54957,144.8315
1,31.85,40.93,-111.95
0,22.22,37.68043,-121.1985
0,50,39.30596,-122.1097
0,50,71.24169,-156.5396
0,50,65.42,-156.05
0,50,61.31438,-165.7865
0,50,61.31489,-165.6455
0,50,61.5762,-163.8977
0,50,70.45769,-150.586
0,50,35.85534,-90.11803
1,26.56,44.38599,-67.20573
0,50,39.29836,-122.1139
0,50,37.4362,-89.37628
0,50,44.3673,-67.86528
0,50,43.35525,-84.00822
0,50,43.45467,-88.63914
0,50,13.54957,144.8315
0,40.53,42.74553,-70.8041
0,33.45,37.68043,-121.1985
0,50,65.42,-156.05
0,50,61.31438,-165.7865
0,50,61.31438,-165.7865
0,50,66.1524,-166.0419
0,50,70.44943,-150.4946
0,50,48.2625,-99.4403
0,50,35.85534,-90.11803
0,50,37.4362,-89.37628
0,50,39.29836,-122.1139
0,50,39.469,-74.4487
0,50,43.35525,-84.00822
0,50,43.45467,-88.63914
0,29.55,37.68043,-121.1985
0,50,39.30596,-122.1097
0,50,61.31438,-165.7865
0,50,66.1524,-166.0419
0,50,60.3149,-165.0609
1,36,61.5762,-163.8977
0,50,70.4023,-150.3057
0,50,45.12565,-67.25677
0,50,37.4362,-89.37628
0,50,39.29836,-122.1139
0,50,44.3673,-67.86528
1,27.48,46.919,-119.229
0,50,43.35525,-84.00822
0,50,44.63184,-88.01437
0,44.85,28.83399,-80.84133
0,39.31,43.50525,-88.59206
0,50,65.42,-156.05
0,50,61.31438,-165.7865
0,50,66.1524,-166.0419
0,50,63.0203,-163.3312
0,50,61.5762,-163.8977
0,50,70.29819,-150.4812
0,50,37.4362,-89.37628
0,50,39.29836,-122.1139
0,50,45.1024,-67.2602
0,50,39.29836,-122.1139
0,50,46.9669,-119.4573
0,50,44.3673,-67.86528
1,26.46,46.919,-119.229
0,36.44,44.63184,-88.01437
0,37.25,29.94016,-90.14409
0,38.99,64.27,-157.49
0,38.12,42.74553,-70.8041
0,39.1,39.3667,-121.8692
0,28.18,40.93,-111.95
0,50,55.23743,-162.8662
0,50,61.31438,-165.7865
0,50,61.31438,-165.7865
0,50,66.1524,-166.0419
0,50,63.0203,-163.3312
0,50,71.32303,-156.6728
0,50,70.4033,-150.1972
0,50,48.2867,-99.4517
0,50,60.0857,-164.1708
0,50,35.85534,-90.11803
0,50,38.01826,-94.3316
0,50,37.4362,-89.37628
0,50,39.29836,-122.1139
0,50,39.29836,-122.1139
0,50,47.1204,-119.6238
0,50,70.49123,-153.3859
0,50,65.42,-156.05
0,50,71.29747,-156.5548
0,50,70.35125,-150.1076
0,50,38.464,-98.657
1,31.29,48.274,-99.1655
0,50,60.0857,-164.1708
0,50,45.12565,-67.25677
0,50,37.4362,-89.37628
0,50,39.29836,-122.1139
0,50,47.1204,-119.6238
0,38.52,31.69208,-81.12978
0,50,44.3673,-67.86528
1,32.5,46.919,-119.229
0,50,44.63184,-88.01437
0,42.95,42.74553,-70.8041
0,50,39.30596,-122.1097
0,50,61.562,-162.523
0,50,71.27141,-156.5356
0,50,70.48344,-153.384
0,50,65.42,-156.05
0,50,71.32371,-156.6773
0,50,70.36478,-150.4111
0,50,41.66545,-87.53838
0,50,37.4362,-89.37628
0,50,39.29836,-122.1139
0,50,42.91077,-120.7759
0,50,39.29836,-122.1139
0,33.78,47.1204,-119.6238
1,27.84,46.919,-119.229
0,50,44.63184,-88.01437
0,39.9,41.75806,-71.35333
0,34.38,37.68043,-121.1985
0,50,39.30596,-122.1097
0,50,63.48918,-170.0588
0,50,70.43577,-150.5672
0,50,61.31438,-165.7865
0,50,39.30902,-122.1068
0,50,37.4362,-89.37628
0,50,39.29836,-122.1139
0,50,42.91077,-120.7759
0,50,45.13536,-67.292
0,50,39.3012,-122.0835
0,27.36,39.4298,-122.1864
0,25.75,66.1524,-166.0419
0,36.97,43.65132,-91.25681
1,33.99,61.93889,-162.875
0,50,29.60833,-94.42806
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,58.3561,-134.5279
0,50,60.1308,-162.0128
0,50,59.562,-164.0229
0,50,57.66412,-157.3855
0,50,66.33295,-147.9966
1,37.2,42.2009,-111.3652
0,50,47.112,-119.101
0,50,39.6435,-118.4414
0,50,48.3344,-99.111
0,50,39.29825,-122.114
0,50,36.67113,-120.3188
0,33.06,29.60833,-94.42806
0,50,39.18901,-74.95148
0,50,40.842,-111.985
1,33.38,46.9581,-119.2611
0,50,40.10309,-95.23747
0,50,38.464,-98.657
0,35.66,43.35525,-84.00822
0,50,47.1204,-119.6238
0,50,44.3673,-67.86528
1,25.84,46.919,-119.229
0,27.46,44.63184,-88.01437
0,38.38,41.75806,-71.35333
0,50,64.3004,-165.2423
0,50,61.31438,-165.7865
0,50,63.68722,-171.4756
0,50,70.45224,-150.554
0,50,61.31438,-165.7865
0,50,38.464,-98.657
0,50,48.7956,-100.8922
1,23.66,48.2625,-99.4403
0,50,39.30902,-122.1068
0,50,41.66545,-87.53838
0,50,38.01826,-94.3316
0,50,45.12565,-67.25677
0,50,37.4362,-89.37628
0,50,42.91077,-120.7759
0,50,39.29836,-122.1139
1,27.32,46.919,-119.229
0,50,43.35525,-84.00822
0,50,13.17167,144.398
0,31.25,39.19335,-122.0573
0,36.4,41.75806,-71.35333
0,32.63,62.778,-164.523
0,31.18,42.74553,-70.8041
0,50,70.25203,-153.0668
0,50,63.48918,-170.0588
0,50,55.23743,-162.8662
0,50,66.1524,-166.0419
0,50,61.5762,-163.8977
0,50,70.32866,-150.1227
0,50,38.464,-98.657
0,50,48.0362,-99.7634
1,31.49,39.30902,-122.1068
0,50,60.0857,-164.1708
0,50,41.66545,-87.53838
0,50,38.01826,-94.3316
0,50,37.4362,-89.37628
0,50,39.29836,-122.1139
0,50,42.91077,-120.7759
0,50,47.06,-119.6323
1,29.53,46.919,-119.229
0,38.93,41.75806,-71.35333
0,38.99,43.45467,-88.63914
1,29.84,42.74553,-70.8041
0,50,39.30596,-122.1097
0,50,65.42,-156.05
0,50,55.23743,-162.8662
0,50,61.31438,-165.7865
0,50,66.1524,-166.0419
0,50,60.3149,-165.0609
0,36.32,61.5762,-163.8977
0,50,70.43577,-150.5672
0,32.76,38.464,-98.657
0,50,60.0857,-164.1708
0,50,35.85534,-90.11803
0,50,38.01826,-94.3316
0,50,45.13536,-67.292
0,50,37.4362,-89.37628
0,50,45.1024,-67.2602
0,50,39.29836,-122.1139
0,50,47.06,-119.6323
1,27.82,46.919,-119.229
0,33.02,44.63184,-88.01437
0,33.38,42.74553,-70.8041
1,30.89,39.30596,-122.1097
0,50,63.48918,-170.0588
0,31.74,55.23743,-162.8662
0,39.18,21.68642,-157.9538
0,50,66.1524,-166.0419
0,50,63.0203,-163.3312
0,50,60.3149,-165.0609
0,50,61.31489,-165.6455
0,50,70.46289,-150.5809
0,32.3,38.464,-98.657
0,50,60.0857,-164.1708
0,50,45.13536,-67.292
0,50,37.4362,-89.37628
0,50,42.91077,-120.7759
0,50,45.1024,-67.2602
0,50,47.06,-119.6323
0,50,44.46552,-67.73983
1,27.2,46.919,-119.229
0,50,43.35525,-84.00822
0,50,44.63184,-88.01437
0,37.57,29.94016,-90.14409
0,31.51,43.51022,-88.68299
0,50,63.48918,-170.0588
0,50,63.0203,-163.3312
0,50,71.32242,-156.6553
0,34.58,61.5762,-163.8977
0,50,70.4023,-150.3057
0,50,60.0857,-164.1708
0,50,35.85534,-90.11803
0,50,38.01826,-94.3316
0,50,37.4362,-89.37628
0,50,45.1024,-67.2602
0,50,39.29836,-122.1139
0,50,47.432,-119.263
1,22.72,46.919,-119.229
0,50,43.35525,-84.00822
0,50,44.63184,-88.01437
1,31.02,41.75806,-71.35333
0,39.08,42.74553,-70.8041
0,25.81,43.51022,-88.68299
0,27.18,37.68043,-121.1985
0,50,39.30596,-122.1097
0,50,71.2687,-156.5312
0,50,65.42,-156.05
0,50,55.23743,-162.8662
0,50,66.1524,-166.0419
0,43.54,61.5762,-163.8977
0,50,70.46461,-150.6339
0,50,61.31438,-165.7865
0,50,60.0857,-164.1708
0,50,35.85534,-90.11803
0,50,38.01826,-94.3316
0,50,45.13536,-67.292
0,50,37.4362,-89.37628
0,50,42.91077,-120.7759
0,50,45.12565,-67.25677
0,50,47.432,-119.263
0,29.4,39.31723,-121.8002
0,50,44.46552,-67.73983
0,50,44.3673,-67.86528
0,32.77,44.63184,-88.01437
0,38.72,41.75806,-71.35333
0,38.42,41.37677,-71.57892
0,31.23,43.51022,-88.68299
0,50,39.30596,-122.1097
0,50,65.42,-156.05
0,50,61.5762,-163.8977
0,50,70.33546,-150.2053
0,50,38.464,-98.657
0,50,48.344,-99.1844
0,50,39.30902,-122.1068
0,50,41.66545,-87.53838
0,50,45.12565,-67.25677
0,50,37.4362,-89.37628
0,50,42.91077,-120.7759
0,50,45.13324,-67.29766
0,32.79,47.06,-119.6323
0,50,44.4583,-67.70724
0,50,44.3673,-67.86528
0,50,43.35525,-84.00822
0,50,44.63184,-88.01437
0,36.69,41.75806,-71.35333
0,38.86,65.42,-156.05
1,34.34,43.03694,-118.9266
0,39.56,41.37677,-71.57892
0,38.45,43.51022,-88.68299
0,50,70.36011,-153.245
0,50,61.31438,-165.7865
0,50,63.0203,-163.3312
0,50,71.32203,-156.6603
0,50,70.3857,-150.2195
0,50,38.464,-98.657
0,50,60.0857,-164.1708
0,50,45.13536,-67.292
0,50,37.4362,-89.37628
0,50,39.29836,-122.1139
0,50,42.91077,-120.7759
0,50,45.13536,-67.292
0,50,39.469,-74.4487
0,50,47.06,-119.6323
0,50,44.3673,-67.86528
0,50,44.63184,-88.01437
0,50,13.47691,144.7762
0,38.55,41.75806,-71.35333
0,29.12,60.0857,-164.1708
0,30.55,42.74553,-70.8041
0,50,65.42,-156.05
0,50,61.31438,-165.7865
0,50,63.68722,-171.4756
0,50,71.32161,-156.643
0,50,70.1238,-143.2721
1,30.29,61.5762,-163.8977
0,50,70.43577,-150.5672
0,50,61.31438,-165.7865
0,50,39.30902,-122.1068
0,50,41.66545,-87.53838
0,50,35.85534,-90.11803
0,50,45.08625,-67.28454
0,50,37.4362,-89.37628
0,50,45.13536,-67.292
0,50,39.29836,-122.1139
0,50,44.4583,-67.70724
1,29.75,46.919,-119.229
0,42.13,44.83903,-87.87067
0,50,43.35525,-84.00822
0,50,13.47691,144.7762
0,37.48,41.75806,-71.35333
0,50,65.42,-156.05
0,50,61.31438,-165.7865
0,50,66.1524,-166.0419
0,50,61.24917,-165.6212
1,35.75,61.5762,-163.8977
0,50,70.4551,-150.6447
0,50,61.31438,-165.7865
1,31.27,38.464,-98.657
0,50,45.13536,-67.292
0,50,37.4362,-89.37628
0,50,39.29836,-122.1139
0,50,42.91077,-120.7759
0,50,45.13324,-67.29766
1,29.12,38.464,-98.657
0,50,42.70143,-70.77891
0,27.17,61.93889,-162.875
0,38.17,39.4298,-122.1864
0,35.33,43.65132,-91.25681
0,33.25,63.03417,-163.5533
0,50,46.89267,-124.0437
0,50,61.3152,-166.0548
0,50,64.91,-148.801
0,50,55.3207,-162.7093
0,50,60.1308,-162.0128
0,50,60.8394,-164.9931
0,50,63.2023,-158.6359
0,50,58.63241,-156.7545
0,50,66.33295,-147.9966
0,33.08,61.5762,-163.8977
0,50,61.31438,-165.7865
1,33.15,61.2572,-150.772
1,28.77,48.7956,-100.8922
0,50,48.17,-98.865
0,50,39.6435,-118.4414
0,50,39.29825,-122.114
0,50,39.18901,-74.95148
0,50,43.86064,-69.38199
0,34.57,46.9581,-119.2611
0,50,40.10309,-95.23747
0,38.13,43.90392,-91.32353
0,50,38.464,-98.657
0,35.74,43.35525,-84.00822
0,50,41.4773,-71.1582
0,50,13.35365,144.5541
0,37.97,41.75806,-71.35333
0,34.91,43.03694,-118.9266
1,27.54,42.74553,-70.8041
0,28.36,43.51022,-88.68299
0,28.82,40.93,-111.95
0,50,65.42,-156.05
0,50,61.31438,-165.7865
0,50,63.0203,-163.3312
0,33.99,61.5762,-163.8977
0,50,70.33705,-150.3123
0,50,61.31438,-165.7865
0,50,48.108,-98.788
0,50,41.66545,-87.53838
0,50,38.01826,-94.3316
0,50,45.1483,-67.2963
0,50,37.4362,-89.37628
0,50,42.91077,-120.7759
0,36.99,45.13324,-67.29766
1,26.65,47.06,-119.6323
0,37.59,43.33333,-84.08222
0,39.32,41.75806,-71.35333
1,33.92,41.37677,-71.57892
0,50,39.30596,-122.1097
0,50,60.0857,-164.1708
0,50,66.1524,-166.0419
0,50,63.0203,-163.3312
0,50,60.3149,-165.0609
0,50,70.13566,-148.1555
0,33.79,61.5762,-163.8977
0,50,70.37308,-150.2682
0,50,38.464,-98.657
0,50,41.66545,-87.53838
0,50,35.85534,-90.11803
0,50,45.1483,-67.2963
0,50,37.4362,-89.37628
0,39.91,45.14135,-67.2753
1,27.91,47.06,-119.6323
0,50,41.4773,-71.1582
0,50,44.83903,-87.87067
0,50,13.35365,144.5541
1,21.43,45.6367,-122.6415
0,41.06,65.42,-156.05
0,50,64.3004,-165.2423
0,50,60.0857,-164.1708
0,50,70.54245,-154.067
0,50,61.31438,-165.7865
0,50,60.3149,-165.0609
0,50,70.37308,-150.2682
0,50,41.66545,-87.53838
0,50,35.85534,-90.11803
0,50,45.1483,-67.2963
0,50,37.4362,-89.37628
0,50,45.14135,-67.2753
0,50,39.29836,-122.1139
0,50,47.06,-119.6323
0,50,44.4583,-67.70724
0,50,44.83903,-87.87067
0,50,43.33333,-84.08222
0,36.56,41.37677,-71.57892
0,39.96,42.74553,-70.8041
0,33.1,37.68043,-121.1985
0,50,65.42,-156.05
0,50,66.1524,-166.0419
0,50,63.0203,-163.3312
0,50,70.13471,-148.1445
0,50,70.40022,-149.4472
0,50,61.5762,-163.8977
0,50,70.4023,-150.3057
0,50,61.31438,-165.7865
0,50,38.464,-98.657
0,50,39.30902,-122.1068
0,50,41.66545,-87.53838
0,50,45.1483,-67.2963
0,50,37.4362,-89.37628
0,50,42.91077,-120.7759
0,50,45.14135,-67.2753
0,50,39.29836,-122.1139
0,31.77,40.14469,-95.31124
